link,text
https://vk.com/wall-147614552_4378,
https://vk.com/wall-147614552_4377,"✨✨✨Нэлли Тэсида получила приз 🎁 за оригинальный девиз из рук главного редактора ""Няръяна Нгэрм"". 👏👏👏👏👏Благодарим за участие!!!✨✨✨✨"
https://vk.com/wall-147614552_4375,"✨✨✨Ненэй ненэця”, паднада”.✍️✍️✍️✍️✍️ ✨✨✨✨✨Падвыда” няна"" ӈэдарамба ӈани’ пиръяда”.✍️✍️✍️✍️✍️✍️"
https://vk.com/wall-147614552_4370,"Яр-Саляхана ӈэвы ты пэртиˮ сянакова᾽ ялямʼ тензебтехэваˮ, манэˮкаваˮ. Янаˮ ӈардавна хусувэй ӈэсыхына мэбетаˮ, меретаˮ, сатаˮ ненэцяˮ илеˮ!"
https://vk.com/wall-147614552_4350,"Поздравили с днем Ямальских средств массовой информации легенду Ямальской журналистики Яунгад Хабэчу Хываревича! 🥳 Как всегда - искромётный юмор, оптимиз, энергия, улыбка, - все то, что он так щедро дарит людям.  Всех помнит, передает слова поздравления с праздником!  Хабэча Хываревич 40 лет отдал журналистике, нет в тундре людей, кто бы его не знал!  Так же передали свежие номера газеты ""Няръяна Ӈэрм!""  Оценил работу, похвалил! Попили чаю, пообщались, рассказал несколько интересных историй из жизни!"
https://vk.com/wall-147614552_4346,"Тюку яля Ямалхана юн минрена ненэцие"""" е""эмня' таславы- день ямальских СМИ. Теняна мань ВГТРК ""Ямал"" няна ханнадамзь. ""Недарма"" сехэрэвна мани' Галина Ядны ня нэдалынинзь. Юн вада ненэцие"" илангана нули"" нив' тара. Вынгы яхана ненэй мякана илена ненэця"" яна сяр"" ниня минда серкад нани теневаван"" харва ним"". Неновавна невхы илангана, хуркари тарця мутра янгонисям. Тиканда, мани' лахареми' тарця сер нямна нась. Ненэй вадавна юн минрева манзая ханзер нерня мимы. Пили нерде луца вадавна нэда газета надимы. Нерде ""Рыбак"" нюмда нэвы, тикы' пуд ""Няръяна Нэрм"", таддикыхад пуна ""Красный Север""м нюбилась. Ненэй вадавна газета надиберць пямахаданда редакторнэ Иван Истомин тарась. Пыда нысма тэнзм мэнась. Ненэця' вадам' сававна  теневадась, паднась, газета манзаям нерня пон минредась. Нани ноб газетахана манзаравы Иван Юганпелик. Тикы пуд Леонид Лапцуй, Хабэця Яунгад, Галина Тахоля, тикы ненэця"" газета нэвахана мэць. Танок по ямбан паднавы"" нокаць. Тикы хавна радиохана  пэрмы манзам' ваденадамзь"
https://vk.com/wall-147614552_4334,"А мы подвели итоги! 🌟Всех поздравляем с днём рождения первой газеты Ямала - ""Няръяна Нгэрм"" и днём Ямальских СМИ⚡️ Итоги викторины ""19 шагов до ""Няръяна Нгэрм"":  🥇1 место Тусида Светлана 🥈2 место Сэротэтто Анна 🥉3 место Алексеева Александра  И приз за оригинальный девиз: 🏆Тэсида Нелли.  Победители 🏅получат призы, а ответы на викторину будут опубликованы в официальной группе ""Няръяна Нгэрм""!  Главный приз смарт-колонка ""Маруся"" была вручена нашему победителю Светлане Тусида и её дочке Марусе депутататом Законодательного Собрания ЯНАО Яунгад Эдуардом Хабэчевичем!  Всего в викторине поучаствовали 35 человек! Вопросы, как отметили многие, были очень интересными и познавательными, некоторые сложными!  Поздравляем и благодарим всех за участие в викторине!  Самые лучшие слоганы опубликуем в газете ""Нярьяна Нгэрм""!  #nnyanao91 #nnyanao"
https://vk.com/wall-147614552_4327,"Ты пэрма  Явм᾽ мадабиˮ  Нумда нарэйма, ӈэрм᾽ терˮ нинаˮ ямдана пядо᾽. Тюку по᾽ нарада саць мере, варёкоцяˮ мале ӈадимяˮ. Нюртей тиртяˮ тоˮ. Ӈэрм᾽ яхананаˮ сата мерцяˮ ӈадимяˮ. Тад нерня᾽ ибемда. Ямальской районхана Максим Салиндер мята терˮ ня᾽ харто илеˮ. Тыдо᾽ пэрӈаˮ. Тюку по᾽ Нори᾽ хэвхана мэвыць. Тыто᾽ я сава ӈэвы. «Ханяӈэхэна манзетыдм᾽, тюкона хаёвы ӈэбнаˮ сава ӈэдакы. Тедахав ты ниць иры᾽ това᾽ нерня᾽ ямдана пяӈгуваˮ. Харˮнаˮ тарем᾽ хусувэй по᾽ ямданасетываˮ. Надым хардахад ӈаврандаваць. Ӈавранаˮ пел мале яв᾽ тяха᾽ ханэйнаць. Мядырмахананаˮ ӈаˮ. Нарэй сыра᾽ нимня ханонаˮ буранахаˮна ханабцунаˮ. Явм᾽ мадава мале ӈарка ӈынив. Идˮ ӈадимяˮ, варёкоцяˮ нимня ханяӈэхэна хэсетываˮ», - тарем᾽ Максим Салиндер тасалкурӈа. Приуральской район᾽ терˮ ӈани᾽ ӈарка яв᾽ хэван᾽ миӈаˮ. Салехарад᾽ хэвхана мале сарён᾽ еребермыˮ. Тецьдаˮ тутаˮ, тадхав ямданаӈгуˮ. Сававна теневана няваˮ Лаптандер Леонид Ильич мале тэхэнатаˮ яв᾽ няку᾽ тэввыць. Тедари᾽ Аксарка-Салехард᾽ сехэры нядандо᾽ хахаи. Пудана серодо᾽ таслаˮмахадандо᾽ явм мадаӈгуˮ. «Маняˮ мале нюртей мюсеваваˮ мэˮӈаваць. Тынаˮ хэвадо᾽ саваˮ, яваˮ нядэй. Хардахад саць хэвняна ниваць мыˮ. Нянанаˮ сехэры хахая ӈэбата ёльце сава. Мале ӈаврандаваць. Тарана ӈамгэринаˮ тэмдэйнаць. Тадтикавахад етри᾽ нерня᾽ минднивамˮ, ӈэрм᾽ яханаˮ тэваӈгунаˮ, ӈарка хада пэн нултаӈгуваˮ. Таняна та᾽ мэта яваˮ ӈа», - тарем᾽ Хаська Лаптандер мась. Бригадахаˮна мэнаˮ ӈани᾽ ямданаˮ. Сюнай-Салян᾽ ты пэртяˮ тэворӈаˮ. Таняна недармадо᾽ ӈа. Сянхав яля᾽ ямбан᾽харад᾽ хэвхана мэӈгуˮ. Нерня᾽ хэвандо᾽ нерня᾽ Яр-Саля хардахана тамна бензиндамдо᾽, ӈаврадамдо᾽ тэмдаӈгуˮ, падродо᾽ сертаӈгуˮ. Ханяӈыˮ ӈацекыдо᾽ мале интернатхад ханлаˮ. Ӈэрм᾽ тер ӈацекынаˮ нара᾽ меркурка ӈэдарамбидо᾽. Ӈэсыˮ ӈыхы ян᾽ хэвандаˮ ӈынимˮ. Ӈадьбята интернатхана манзаранаˮ тикым᾽ тасламба пуня ниˮ ӈэсетуˮ. Хусувэй по᾽ сян юрˮ ӈэдалавам᾽ хаесетыˮ. Сыра᾽ нимня ханˮ тэри хайнаˮ. Ӈадьбянда сывы᾽ сидя нибтя няхарˮ тым᾽ подерпасетыˮ. Нара᾽ я᾽ нимня ӈэдалёва - саӈговоӈа, ханяримна хэва᾽ пирˮ ни ӈэсетуˮ: лахацяˮамна, нюлкаˮамна, идеˮ помна. Ханяӈыˮ тыдо᾽ ӈокамдамбидо᾽, сибёӈэ сертабидо᾽. Теда᾽ ӈодˮ ты пэртинаˮ ӈани᾽ тарем᾽ сертавэдонзь.   Сидяӈг А.Салиндер᾽ ӈэдабтавыˮ"
https://vk.com/wall-147614552_4323,"Явм᾽ мадабиˮ  Нумда нарэйма, ӈэрм᾽ терˮ нинаˮ ямдана пядо᾽. Тюку по᾽ нарада саць мере, варёкоцяˮ мале ӈадимяˮ. Нюртей тиртяˮ тоˮ. Ӈэрм᾽ яхананаˮ сата мерцяˮ ӈадимяˮ. Тад нерня᾽ ибемда. Ямальской районхана Максим Салиндер мята терˮ ня᾽ харто илеˮ. Тыдо᾽ пэрӈаˮ. Тюку по᾽ Нори᾽ хэвхана мэвыць. Тыто᾽ я сава ӈэвы. «Ханяӈэхэна манзетыдм᾽, тюкона хаёвы ӈэбнаˮ сава ӈэдакы. Тедахав ты ниць иры᾽ това᾽ нерня᾽ ямдана пяӈгуваˮ. Харˮнаˮ тарем᾽ хусувэй по᾽ ямданасетываˮ. Надым хардахад ӈаврандаваць. Ӈавранаˮ пел мале яв᾽ тяха᾽ ханэйнаць. Мядырмахананаˮ ӈаˮ. Нарэй сыра᾽ нимня ханонаˮ буранахаˮна ханабцунаˮ. Явм᾽ мадава мале ӈарка ӈынив. Идˮ ӈадимяˮ, варёкоцяˮ нимня ханяӈэхэна хэсетываˮ», - тарем᾽ Максим Салиндер тасалкурӈа. Приуральской район᾽ терˮ ӈани᾽ ӈарка яв᾽ хэван᾽ миӈаˮ. Салехарад᾽ хэвхана мале сарён᾽ еребермыˮ. Тецьдаˮ тутаˮ, тадхав ямданаӈгуˮ. Сававна теневана няваˮ Лаптандер Леонид Ильич мале тэхэнатаˮ яв᾽ няку᾽ тэввыць. Тедари᾽ Аксарка-Салехард᾽ сехэры нядандо᾽ хахаи. Пудана серодо᾽ таслаˮмахадандо᾽ явм мадаӈгуˮ. «Маняˮ мале нюртей мюсеваваˮ мэˮӈаваць. Тынаˮ хэвадо᾽ саваˮ, яваˮ нядэй. Хардахад саць хэвняна ниваць мыˮ. Нянанаˮ сехэры хахая ӈэбата ёльце сава. Мале ӈаврандаваць. Тарана ӈамгэринаˮ тэмдэйнаць. Тадтикавахад етри᾽ нерня᾽ минднивамˮ, ӈэрм᾽ яханаˮ тэваӈгунаˮ, ӈарка хада пэн нултаӈгуваˮ. Таняна та᾽ мэта яваˮ ӈа», - тарем᾽ Хаська Лаптандер мась. Бригадахаˮна мэнаˮ ӈани᾽ ямданаˮ. Сюнай-Салян᾽ ты пэртяˮ тэворӈаˮ. Таняна недармадо᾽ ӈа. Сянхав яля᾽ ямбан᾽харад᾽ хэвхана мэӈгуˮ. Нерня᾽ хэвандо᾽ нерня᾽ Яр-Саля хардахана тамна бензиндамдо᾽, ӈаврадамдо᾽ тэмдаӈгуˮ, падродо᾽ сертаӈгуˮ. Ханяӈыˮ ӈацекыдо᾽ мале интернатхад ханлаˮ. Ӈэрм᾽ тер ӈацекынаˮ нара᾽ меркурка ӈэдарамбидо᾽. Ӈэсыˮ ӈыхы ян᾽ хэвандаˮ ӈынимˮ. Ӈадьбята интернатхана манзаранаˮ тикым᾽ тасламба пуня ниˮ ӈэсетуˮ. Хусувэй по᾽ сян юрˮ ӈэдалавам᾽ хаесетыˮ. Сыра᾽ нимня ханˮ тэри хайнаˮ. Ӈадьбянда сывы᾽ сидя нибтя няхарˮ тым᾽ подерпасетыˮ. Нара᾽ я᾽ нимня ӈэдалёва - саӈговоӈа, ханяримна хэва᾽ пирˮ ни ӈэсетуˮ: лахацяˮамна, нюлкаˮамна, идеˮ помна. Ханяӈыˮ тыдо᾽ ӈокамдамбидо᾽, сибёӈэ сертабидо᾽. Теда᾽ ӈодˮ ты пэртинаˮ ӈани᾽ тарем᾽ сертавэдонзь."
https://vk.com/wall-147614552_4322,"Тёняӈы нинаˮ илʼ😊 Ӈарка яʼ юн 🗞️  ✨60 помдоʼ ядабтаць ✨ 🌞🌞🌞🌞🌞🌞🌞🌞🌞🌞🌞🌞🌞🌞  «Хаяр» - таремʼ нюмдевы ансамбль маняˮ яхананаˮ мале матˮ юˮ поˮ ямбанʼ манзаямда минреда. Ненэциеˮ сёˮ, тарабцоʼ мэта народной ансамбль тюку поʼ сие ниць ирий матумдей яляхана 60 помда ядабтась. «Арктикамʼ» нюбета культурно-деловой центрʼ мякана юбилейной концертада ваерась.  Таӈок поˮ ямбанʼ ӈока хибяриˮ таняна тараць, хыноˮӈаць. Ӈокаювдоʼ ансамбляндоʼ сояˮмаʼ ялямʼ мэˮманзь турӈаць, ихид минда вадидоʼ хэтыбиць, нидоʼ ядэбтась ансамбльхана таравыˮ, хыноˮмыˮ подоʼ тензебтембиць. «Хаяр» Няръяна маркана, Ненэциеˮ округхана 1962 похона манзара пядась. Ненэциеˮ тарабцо харвабтанаˮ,сё мэтаˮ наныˮ, пирибцяˮ ненэциеˮ ансамбльхана ӈэрмʼ терˮ тарабцо ӈадимбемба пядонзь, вокальной группахана хынотидоʼ сё мэˮӈаць. 1962 по – сояˮма пода. Ненэциеˮ ансамбль ӈадимдевэхэʼ, сидя нянэй нехэʼ: Евдокия Соболева - нюртей художественной руководитель, Евдокия Хатанзейской - нюртей хормейстер. Ансамбль ӈадимдембавахана нядаӈговыˮ: Т.Ф. Петрова-Бытова - заслуженной работник РСФСР, Б. И. Данилова - народной артист РСФСР, Анатолий Сядеев - ненэй ненэцьʼ, Ненэциеˮ школа-интернатхана воспитательӈэ манзаравы. Тамальӈгана тарця хибяриˮ ӈэрмʼ янʼ тэворӈаць, ненэциеˮ илʼ ватомʼ торомдамбиць, фольклормʼ маˮламбиць. Пыдоʼ несэй серкана нидоʼ нядабиць. 1975 поход «Хаяр» ансамбль - «Народный ненецкий ансамбль песни и танца» нювмʼ минре. Матʼʼ юʼʼ поʼʼ ямбанʼ масибтевы тарабцодоʼ мале ӈокаˮ, хибярихиʼ тэвравыˮ сёдоʼ тянё ниˮ ӈаˮ. Таӈок поˮ ямбанʼ луцаʼ вадавна манзь – репертуардоʼ сянʼ несэймданавы. Сянʼ юдʼ мян хибяриˮ таняна тараць, хыноˮӈаць. Нюртей ансамбльхана манзара пявыˮ хибяриˮ мале ӈармбэй ненэцяˮ. Ансамбльʼ манзаямʼ нерня минренаˮ ӈодˮ ӈаниʼ несэй хибяриˮ. Теныˮ похоˮна манзаранаˮ, нермʼ пэртядоʼ Галина Шелыгинской, хормейстердоʼ Вероника Талеева, аккомпаниатордоʼ, концертмейстерӈэ таранадоʼ Артём Горбанёв. Тены похоˮна ансамбльхана тет юкад вата ненэцяˮ тараˮ, хыноˮӈаˮ. Поӈгнандоʼ студентˮ, школахана тоходанаˮ ӈацекыˮ, манзаранаˮ хибяриˮ. Малʼ пыдоʼ харвась манзаитоʼ пуд репетицияхаˮ тэворцетыˮ, ивняндоʼ ӈэда сермʼ маймбась нерняʼ минредоʼ. Тедаʼ манэˮлабтамбада манзаяханатоʼ сянʼ юкад вата тарабцодоʼ, сёдоʼ таняˮ. Поӈгнандоʼ невхы ненэциеˮ тарабцоˮ, пуданаˮ похоˮна ӈадимдевыˮ манзаяˮ. Матˮ юˮ поˮ ансамбльʼ терˮ хибяриˮ ӈока концерт хамедаць, хуркариˮ юнета серкана нердесетыˮ. Таӈок поˮ ямбанʼ сюртевы ядоʼ мале ӈока. Программамдоʼ хариˮ яханандоʼ иленаˮ ненэцяӈгˮ тэврамбасетыдоʼ, хуркариˮ фестивалькаˮ тэвормадоʼ танясеты. Ӈаниˮ яˮамна ӈэдалёрцетыˮ. Испанияхана, Францияхана, Норвегияхана иленахартˮ теневыдоʼ. Архангельсканʼ, Москва мартʼ, Санкт-Петербурганʼ, Якутиянʼ ӈэдалёрмыˮ. Яндахат тэвравы наградыдоʼ тянё ниʼʼ ӈаʼʼ. Юбилейной концертадоʼ сава ихина ваерась. Ӈока сейхад минда вади намдаць. Хусувэй таранаˮ, сё мэтаˮ благодарность, грамота няˮмаць. Ӈобʼ нерняʼ, «Хаяр»! Сёхоˮнатаˮ, тарабцохоˮнатаˮ яваˮ савумдамбидаˮ! Юлия Талееваʼ падвы ✍️✍️"
https://vk.com/wall-147614552_4321,"(Лесной диалект ненецкого языка)✍🏻✍🏻✍🏻✍🏻✍🏻 ✨Ваԓныӈ дяԓя✨ ""Ваԓны тоӈа - нума дюпа няӈ шатхаԓтай"" - маньшту” вахандя капеэ”. Ваԓнэ чики капиди” тэмсхана кайвюча халаку. Шиниӈкуна ванԓхана чики халако᾿ нум кяхя᾿не ӈаймай, неӈи”, ӈашкиуди” ԓэтпёта. Таԓям чуки диԓихина кайвюча халаконтуӈ маймаӈ мэты ваԓны дяԓям мэшту”. Чики дяԓяхана ӈопт ӈомшту”, нятуӈ мят мячидёԓьш кяшту”, кайвюча халакуӈ нэԓм дян тэвма дюнь дятынԓаш. Таԓкахана ваԓны дяԓям чуки диԓихина мэӈатоньш. Чики мероприятим᾿ ӈаԓтана ӈашки” шиниӈкуй капиди” дилм дюԓмаӈ тайхана шеԓташтутуӈ. Таняӈ томы” дюньшиԓемаӈ, хыниԓмаӈ мэты шанат тэмс нешаӈк тонԓюта центрхана мансԓанна” вильта праздник’ мэӈаш”. Вахандя капиди” ванԓмана шеԓтамайтуӈ ваԓныӈ де᾿эмня ӈайта сценкам᾿ ӈычимчеӈаш”, шанат ватамана кынуӈаш”, таԓаӈаш”. Ваԓныӈ дяԓяхана неӈи” меԓ дюԓкикана пяха” дяԓяӈ миԓас то᾿оԓха няню” ӈытышту”. Тайня ӈашкиуди таԓьша нянь конӈа, ӈаԓка нета” няӈта манты” – кайвюча халакуӈ тохо”ната минеш тамы. Чикиӈ камна ӈашкиуде” шапяԓчеми” пускохот, пя” мо”увдехет халаконтуӈ пичат мешту”. Ваԓныӈ дяԓян томы” ӈашки” ӈупчики таԓям поӈкнатуӈ мянаԓяш”. Чикиӈ камна праздникхана мэмы” нюӈк᾿ӈаймямтуӈ, мэмямамтуӈ нэхэԓумпёш, хамоԓьш, вяԓкуԓоԓьш конуԓпиш”. Ваԓныӈ дяԓяхана шанкмян нешаӈ тэмс ӈопт ӈомаш”. Праздникан томы” хомана ныптакуш”, куԓкаԓи” конкурсхана” майпёш поӈкнатуӈ мянаԓяш”. Центрхана мансԓанна” маньшту”, ӈаԓтана” ӈашкиуди” хыниԓмаӈ мэт шиниӈкуй шеԓо” ӈычимчемпёштутуӈ.  ✍️Лариса Айваседо патмы. Шат᾿ миԓ Лариса Айваседо таттамы📸"
https://vk.com/wall-147614552_4314,"И так! Призы за участие в нашей замечательной викторине, которая проводится в преддверии 🤩 Дня рождения газеты 🤩 и ко 🥳Дню Ямальских СМИ! 📰📜📖📓🗞 «19 шагов до Нярьяна Ӈэрм»! ❄️  🎁🎁🎁Призы: 🎁🎁🎁  🥇1 место: Умная колонка Mi Smart Speaker с Марусей 🥈2 место: Внешний жёсткий диск WD Elments на 1 ТБ 🥉3 место: Беспроводное зарядное устройство Mi wireless power bank 1000 mAh  ✅И специальный приз за креативный девиз для газеты: 🏅Экшн видеокамера SJCAM4000 Wi-Fi black  📌Условия викторины просты:  1. 🔍Вам необходимо ответить на 19 вопросов;🖊 2. 🤔Придумать девиз для газеты и опубликовать в социальной сети ВК с хэштегом #nnyanao91 (язык: русский, ненецкий). Например, «Пиши, смотри и удивляй - «Няръяна Ӈэрм» читай!», «Ненэй вадавна паднанаˮ, нерняри᾽ сырӈадаˮ!» и др. ✍️  🎁Участники, предоставившие самые лучшие девизы и правильно ответившие на все вопросы, получат призы!💐  ⁉️Вопросы викторины смотреть по ссылке:   ‼️Ответы на вопросы викторины принимаются до 17 апреля 2022 года.  ‼️Результаты викторины будут объявлены 19 апреля.  #nnyanao"
https://vk.com/wall-147614552_4312,"💫Друзья, а мы напоминаем, что у нас идет викторина, посвященная Дню рождения газеты и ""Дню Ямальских СМИ""! 🌟  ❔Вопросы размещены по ссылке:   Викторина проходит при поддержке депутата Законодательного собрания ЯНАО [id385757382|Эдуарда Яунгад] и редакции газеты ""Няръяна Ӈэрм""!"
https://vk.com/wall-147614552_4311,"🚀Нюртей тирма 🚀  Нюртейӈэ тиреˮ тяхамна тиртя ӈанохона Юрий Алексеевич Гагарин хаясь - пыда «Восток» нюбета тиртя ӈанохона тирӈась. Гагарин᾽ нерцю᾽ ӈани᾽ ям᾽ манэсартаˮ хибяриˮ ядэрӈаць. Пыдо᾽ ехэрана явˮмана, пэдараˮамна, ӈамгэхэртасяда яˮамна хэсетыˮ. Ханяӈыˮ полюс няӈэн᾽ сыраˮмана, салабаˮамна ядсетыˮ. Маняˮ Гагаринваˮ яхаданаˮ ӈаˮна, нувоˮ тяхана мэсь. Валакада таняна сибё ӈэвам᾽ хамададась. Тикы сибиць мальӈгана харта космонавт ӈанонда мюня ӈохолюрта, ӈамгэрида ӈодˮ халядарев᾽ ӈохолюртаˮ. Ӈанонда сидерˮ тяхана сэвсяда пэвдя пий. Хаер᾽ хэвхана ӈа, тарем᾽ ӈодˮ саць пэввы. Тикым᾽ сямянхат нюртейӈэ Юрий Алексеевич Гагарин манэˮӈадась. Гагарин ӈани᾽ хибярихиˮ сехэрым᾽ сертась. Тамаляӈгы Совет янаˮ правительство Гагаринан᾽ Советской Союз᾽ Герой᾽ нюмам᾽ миˮӈась. Пыда ӈани᾽ яхат ӈодˮ орденˮ няˮмась.  ✨👨‍🚀Нюртей космонавт ✨🌍🌍 Нумда нарэй ӈэвы. Ханоˮ ниня ӈамдё лаханорӈаваˮ. Лэркабт᾽ нюдяко Миша паромбари мякад тарпыˮ. Ӈаркаˮявана тёрейˮ: - Хибяри тирӈовˮ! Маня яндаˮамна сылынаˮ, валакада сырари хаеркад яберырӈа. Ӈамгэхэртм᾽ нись манэсˮ мят᾽ тюваˮ. Мякана радио ӈаркавна лахана. Радиовна космосан᾽ нюртей хибяри᾽ тивам᾽ намдаваˮ. Тикы советской лётчик ӈэвы, нюртей космонавт. Нюмда Юрий Гагарин.      🚀Нув ӈаном᾽ падтаӈгудм᾽. ✍️  Нув ӈаном᾽ падтаӈгудм᾽, Ӈолепяхана ӈотаӈгув. Нябиюм᾽ хэвдэхэнда Ӈарка нумгым᾽ тебартадм᾽. Пыда таня туворная, Янаˮ нимня няръяя. Таня нумгад нерданаˮ Нумгыданаˮ лэюмгая.  📚«Вы᾽ терко» толаӈго книгахад ханавы 🚀🚀🚀🌏🌍🚀"
https://vk.com/wall-147614552_4309,"❄️ 🥳В преддверии 🤩 Дня рождения газеты 🤩 и ко 🥳Дню Ямальских СМИ 📰📜📖📓🗞редакция газеты «Нярьяна Ӈэрм» при поддержке депутата Законодательного Собрания ЯНАО [id385757382|Яунгад Эдуарда Хабэчевича] проводит викторину «19 шагов до Нярьяна Ӈэрм»! ❄️  📌Условия викторины просты:  1. 🔍Вам необходимо ответить на 19 вопросов;🖊 2. 🤔Придумать девиз для газеты и опубликовать в социальной сети ВК с хэштегом #nnyanao91 (язык: русский, ненецкий). Например, «Пиши, смотри и удивляй - «Няръяна Ӈэрм» читай!», «Ненэй вадавна паднанаˮ, нерняри᾽ сырӈадаˮ!» и др. ✍️  🎁Участники, предоставившие самые лучшие девизы и правильно ответившие на все вопросы, получат призы!💐  ⁉️Вопросы викторины смотреть по ссылке:   ‼️Ответы на вопросы викторины принимаются до 17 апреля 2022 года.  ‼️Результаты викторины будут объявлены 19 апреля.  #nnyanao"
https://vk.com/wall-147614552_4308,"(Лесной диалект ненецкого языка)👇🏻  Шанат кинудю таттамай 🎬🎬🎬🎬🎬📸  Чуки диӆина 19 дяӆяхана Ямал ӈаӆка дяӈ томна - патӆу пытыпёта, телевиденихина, радивахана мансӆани праздник. Ӆуса ватамана ""День ямальских СМИ"". Ямалхананаа чики дяӆям пу тахана мэштутуӈ чуки пон тонӆаши манӆе 25 пуӈ мэӈатуӈ.  Журналистӈе мансӆанаа шанат дюнь дяӆи тахана намташту, тайня округханана диӆина няхана намтмэйтуӈ вачитоӈ хомна тасӆахадя вачаштутун. Чета округна району тахана шанат таньдет мансӆана неша таймэ. Маня Пюӆдяхананаа ӈуп таӆям телекомпанихина «Луч» нимича нешади дет ӈайта редакци тадя. Таняна мансӆанаа шанат пу нешадина ватамана телевизормана мунушту. Лариса Учетовна Айваседо каша няхаӆдю пуӈ таняна мансӆаӈа. Ӈашки ӈаймяхананта понанта выӈкна диӆештомай, хомна пимши ӈяштомай – немямта, нешамта пон нятапёштуш. Немядюм ӈамым падиӆя - чиким ӈуп таӆям падеӆьштуш. Выӈкай дилым Лариса Учетовна чупей чедимяӈата. Ненымана хайтуӆаш нянанта виляштомай, таӆям матдяӈкня похонанта ниӆинта матамы пемат хятмай. Тайня школам хитаӆамахатата тыши няӈ тохоӆко каймай. Шан пуӈ каймяхаты журналистикаӈ дет ӈайта диплом няаммай. Чикиӈ пут телекомпанихина мансӆаши нешадина няӈ тонӆюта редакцихина мансӆаши шанат кинудю, сюжету, программи шеӆташтуш. Таттамыта кинудёта ӈамышей конкурсхана пон хома патаӆт камаштут. Пюӆдяханана диӆина шанат пидици веӆвы, ӆуса, неша нена Ларисам чедимяӈатуӈ. Ӈукадемутоӈ маньшту - Лариса Айваседо хомна чиӆьний неша ни, вив ӈутута журналист. Шанат пу мансӆаманта дямпны шанат ӈаӆка проекту патӈаш, ӈуп проекта нимы - Вадама мэкма, ӈуп таӆям нешади ватаӈ дет тонӆюта. Телевидениӈ камна куӆкаӆи патӆу неша ватамана паташту. Лариса Айваседо маньшту: «Вихиняди нешади няӈ тонӆюта ӈаӆка, хома кинум таттаман хаштут. Няймы ӈайватата шиӆьши ӈука, шанат нешади ӈопт ӈомта таӆа, мансӆана нятай таӆа». Лариса Учетовна мансӆамита пу дямпны шанат нешади телевиденихина мансӆа тохоӆаӈаш. Чета чики нета Ямал ӈаӆка дяна томна мансӆа. Хомна мансӆаманта деэмня Губернаторхат, районна веӆвхат куӆкаӆи патӆу нямашту. Пыта ветеран ЯНАО ӈе – «Заслуженный работник культуры ЯНАО» ӈе тунӆы. Пюӆдяхана мансӆана ӈайши журналистӈе мансӆанаха маман хаӈама: «Шеӆтапётаӆа мансдяӆаа чейна дёльше таӆаӈа. Нинюта канашту – радивамна мунуш, патаӆ пытыпё, кинум шеӆтапё - шоньшаӆа хома ӈядя!»  Андрей Пяк патмы✍🏻✍🏻✍🏻✍🏻✍🏻"
